model_rank,model_id,model_status,exclusion_reason,variable_1,test_type_1,test_statistic_1,p_value_1,variable_2,test_type_2,test_statistic_2,p_value_2,variable_3,test_type_3,test_statistic_3,p_value_3,variable_4,test_type_4,test_statistic_4,p_value_4,r_squared,adjusted_r_squared,RMSE,MAE,spearman,f_statistics,f_p_value,aic,aicc,bic,vif,max_vif,mean_vif,condition_number,max_cooks_distance,sign_check,sign_failures,n_observations,n_original_variables,n_parameters,price_included,demand_supply_included,market_speed_included,family_coverage,families_included,sign_rank,vif_rank
6175,6496,VALID,,NEW_LISTINGS_MOM,t,-0.24906825656385778,0.8039543947273627,MEDIAN_DOM_MOM,t,1.408804773043847,0.16281676390684297,SOLD_ABOVE_LIST_MOM,t,0.7685011624426569,0.4444808096118492,,,,,0.0290414789762522,-0.007830363594269807,16.214118093559563,13.444674654501517,-0.001848089430136649,0.7876329727950708,0.5043573367963626,706.0002666070898,706.5130871199103,715.6756290382762,1.165580271328721,1.165580271328721,1.1148992717385917,268.6507840999044,1.5054923031445104,FAIL,MEDIAN_DOM_MOM,83,3,4,0,1,1,2,"demand_supply, market_speed",2,0
6176,1723,VALID,,MEDIAN_LIST_PRICE,t,-1.5050063966131968,0.13631028858853173,MEDIAN_PPSF_MOM,t,0.09349636669569558,0.92574595158326,NEW_LISTINGS_MOM,t,0.3804646366853896,0.7046216308173239,,,,,0.028992580651262867,-0.007881118817676391,16.214526367042392,13.067589811928228,0.07724173777321129,0.7862672058626735,0.505115402486227,706.0044464548312,706.5172669676517,715.6798088860176,1.2845072823644923,1.2845072823644923,1.1895268807855297,17802291.515435383,0.572021555956651,PASS,,83,3,4,1,1,0,2,"price, demand_supply",0,0
6177,3591,VALID,,MEDIAN_PPSF_MOM,t,0.7817987693940781,0.43666971630815665,HOMES_SOLD_YOY,t,0.06779488957814103,0.9461202061626166,MEDIAN_DOM_MOM,t,1.5042634306115867,0.13650114480292372,,,,,0.028987404464682287,-0.007886491568304344,16.214569584684337,13.357452688994792,-0.05196701471446748,0.7861226391361157,0.5051956970116758,706.0048889049428,706.5177094177634,715.6802513361292,1.4654806654048471,1.4654806654048471,1.3134548547934566,246.97543595548055,1.246944016313644,FAIL,MEDIAN_DOM_MOM,83,3,4,1,1,1,3,"price, demand_supply, market_speed",2,0
6178,2003,VALID,,MEDIAN_LIST_PRICE,t,-1.5059776225732737,0.13606111262559384,NEW_LISTINGS_MOM,t,0.38921030311176297,0.6981677431985192,AVG_SALE_TO_LIST_YOY,t,0.08386355181911744,0.9333770678594736,,,,,0.028971583252806465,-0.007902913585694504,16.214701680342575,13.07353299196027,0.08777374742336505,0.7856807749728256,0.5054411780135246,706.006241255977,706.5190617687975,715.6816036871634,1.0893816659723554,1.0893816659723554,1.0600667927556915,59067593.35247785,0.22986528251350347,PASS,,83,3,4,1,1,1,3,"price, demand_supply, market_speed",0,0
6179,3776,VALID,,MEDIAN_PPSF_MOM,t,0.7811242511031942,0.4370639823127982,MEDIAN_DOM_MOM,t,1.5329857226098487,0.1292744950507077,OFF_MARKET_IN_TWO_WEEKS_YOY,t,-0.04176481763028354,0.9667915581394317,,,,,0.02895235233461224,-0.007922874791921553,16.214862243129563,13.354436313380054,-0.04748329774476095,0.78514370190223,0.5057396809311433,706.0078850290913,706.5207055419119,715.6832474602777,1.4390857639851653,1.4390857639851653,1.2923589043227401,247.86389841858409,1.2504117283581555,FAIL,"MEDIAN_DOM_MOM, OFF_MARKET_IN_TWO_WEEKS_YOY",83,3,4,1,0,1,2,"price, market_speed",2,0
6180,2636,VALID,,MEDIAN_LIST_PRICE_YOY,t,1.3975988420691483,0.16614607093588962,MEDIAN_PPSF,t,-0.5629690648771499,0.5750502413188979,SOLD_ABOVE_LIST_MOM,t,0.7017872418864427,0.48487427203974376,,,,,0.028945919007912768,-0.00792955242216653,16.214915955907543,13.371458153248335,0.06395859499410414,0.784964039383145,0.5058395679128334,706.0084349138972,706.5212554267177,715.6837973450836,1.0502084926286888,1.0502084926286888,1.0334991579230477,10730.260559788256,0.25737242872745647,PASS,,83,3,4,1,0,1,2,"price, market_speed",0,0
6181,6206,VALID,,PENDING_SALES_YOY,t,-0.3912508681604336,0.6966650766235908,INVENTORY,t,-1.3699395498976787,0.174586821059751,SOLD_ABOVE_LIST_MOM,t,0.41851793632058976,0.6767040713341259,,,,,0.028918444126863507,-0.007958070653129035,16.21514534567306,13.149140457229038,0.23744799024818203,0.7841967794243218,0.5062663181978113,706.0107832721518,706.5236037849724,715.6861457033382,1.0188017798291265,1.0188017798291265,1.0127403667071226,1510.1216983680347,0.3035596003397278,FAIL,PENDING_SALES_YOY,83,3,4,0,1,1,2,"demand_supply, market_speed",2,0
6182,5460,VALID,,HOMES_SOLD_MOM,t,-0.5935115602554208,0.554534393570009,INVENTORY,t,-1.3831103573524135,0.17052766325016788,AVG_SALE_TO_LIST_YOY,t,-0.2186857973742892,0.8274587811963422,,,,,0.028909684692815518,-0.007967162723913068,16.215218478138144,13.157633860511837,0.16442745674153286,0.7839521737343822,0.5064024281797361,706.0115319525717,706.5243524653922,715.686894383758,1.0207610320578768,1.0207610320578768,1.0156247930542064,4376.961638355439,0.09619048802706448,FAIL,"HOMES_SOLD_MOM, AVG_SALE_TO_LIST_YOY",83,3,4,0,1,1,2,"demand_supply, market_speed",2,0
6183,327,VALID,,MEDIAN_SALE_PRICE,t,-1.4730747275947516,0.14470419402042398,HOMES_SOLD_YOY,t,0.5685322814134887,0.5712862328057113,OFF_MARKET_IN_TWO_WEEKS_MOM,t,-0.13571085152606938,0.8923950815783153,,,,,0.028908851701591853,-0.007968027347714735,16.215225432759965,13.031346510970273,0.18714005581758725,0.7839289128274379,0.5064153731457319,706.0116031490822,706.5244236619028,715.6869655802686,1.04513762767385,1.04513762767385,1.0300319054292741,17820843.327668708,0.4075591378097748,FAIL,OFF_MARKET_IN_TWO_WEEKS_MOM,83,3,4,1,1,1,3,"price, demand_supply, market_speed",2,0
6184,14,VALID,,MEDIAN_SALE_PRICE,t,0.03280052985376601,0.9739163866562783,MEDIAN_LIST_PRICE,t,-0.4419799930858971,0.6597112513162193,NEW_LISTINGS_MOM,t,0.3800545885372127,0.7049247638673807,,,,,0.02889836108020527,-0.007978916347128662,16.21531301842666,13.07011946948334,0.08255499488485415,0.7836359703383475,0.5065784215882871,706.0124997867186,706.5253202995392,715.687862217905,13.476084788761064,13.476084788761064,9.316197215390218,10210794.179809835,0.36879126612377405,NOT_APPLICABLE,,83,3,4,1,1,0,2,"price, demand_supply",1,1
6185,1959,VALID,,MEDIAN_LIST_PRICE,t,-1.4243909308184208,0.15827165058984907,PENDING_SALES_YOY,t,0.02187366902993751,0.9826038831567617,NEW_LISTINGS_MOM,t,0.3808681960190914,0.7043233413716706,,,,,0.028891017415576314,-0.007986538885097927,16.21537433002926,13.069366760835019,0.08279650657174702,0.7834309079489647,0.5066925818112628,706.0131274469296,706.5259479597502,715.688489878116,1.1298188653083445,1.1298188653083445,1.0866353556353896,7310139.565820031,0.2354010538533111,PASS,,83,3,4,1,1,0,2,"price, demand_supply",0,0
6186,4313,VALID,,MEDIAN_LIST_PPSF,t,-0.7029798467839365,0.4841348104686156,PENDING_SALES_MOM,t,-1.393662378406477,0.1673279068381257,AVG_SALE_TO_LIST_YOY,t,-0.46240294144128574,0.6450634453352864,,,,,0.02882228414339061,-0.008057882281543804,16.215948166764843,13.040516946480613,0.13153986529160114,0.7815117700744436,0.5077619760896229,706.0190018233524,706.5318223361729,715.6943642545388,1.1078678121310468,1.1078678121310468,1.0721662944478558,32551.373511447684,0.09557470814822318,FAIL,"PENDING_SALES_MOM, AVG_SALE_TO_LIST_YOY",83,3,4,1,1,1,3,"price, demand_supply, market_speed",2,0
6187,328,VALID,,MEDIAN_SALE_PRICE,t,-1.4979179164997185,0.13813978091959744,HOMES_SOLD_YOY,t,0.5546606852485193,0.5806937446829128,OFF_MARKET_IN_TWO_WEEKS_YOY,t,0.09014086713328225,0.9284034252022282,,,,,0.028782351703889097,-0.008099331142798594,16.21628154329437,13.032988633755455,0.17440293946102045,0.7803969201604354,0.5083840226263073,706.022414509091,706.5352350219116,715.6977769402774,1.0491534437217052,1.0491534437217052,1.040704586380483,10731030.169692885,0.43161219726735245,PASS,,83,3,4,1,1,1,3,"price, demand_supply, market_speed",0,0
6188,6988,VALID,,MEDIAN_DOM_MOM,t,1.3756282569033904,0.1728246679895188,SOLD_ABOVE_LIST_MOM,t,0.7639923955360267,0.44714762150606435,OFF_MARKET_IN_TWO_WEEKS_MOM,t,-0.19851351258551042,0.8431532942648841,,,,,0.0287635132148627,-0.008118885017484256,16.21643881430416,13.45320939734421,0.012842121437824556,0.7798710114689945,0.5086776708280036,706.0240244257022,706.5368449385228,715.6993868568886,1.0362757438975088,1.0362757438975088,1.0358843187633886,276.9940032817293,1.377341120864598,FAIL,"MEDIAN_DOM_MOM, OFF_MARKET_IN_TWO_WEEKS_MOM",83,3,4,0,0,1,1,market_speed,2,0
6189,639,VALID,,MEDIAN_SALE_PRICE_MOM,t,-0.5858019046061609,0.5596785132106168,MEDIAN_LIST_PRICE_YOY,t,1.2340230336578815,0.22085284978224043,NEW_LISTINGS_MOM,t,0.8853709198658793,0.37864359535851577,,,,,0.028759060493115274,-0.008123506829931015,16.216475987128696,13.338523394316761,0.07356655992918955,0.7797467090948705,0.508747096391945,706.0244049458566,706.5372254586772,715.699767377043,1.6309762179061364,1.6309762179061364,1.449121102860726,9.119628301101248,0.5901510658091377,FAIL,MEDIAN_SALE_PRICE_MOM,83,3,4,1,1,0,2,"price, demand_supply",2,0
6190,322,VALID,,MEDIAN_SALE_PRICE,t,-1.4961557281765543,0.13859757046417717,HOMES_SOLD_YOY,t,0.5714654227684982,0.5693065243216688,AVG_SALE_TO_LIST_YOY,t,0.04894499547427975,0.9610866629196674,,,,,0.02871191273506246,-0.008172445009175577,16.21686958730381,13.026620551096645,0.18996469250342107,0.7784306001518403,0.5094826328063854,706.0284339862109,706.5412544990314,715.7037964173973,1.0374752972791133,1.0374752972791133,1.0254539802860043,55538512.695661545,0.4167053705543198,PASS,,83,3,4,1,1,1,3,"price, demand_supply, market_speed",0,0
6191,131,VALID,,MEDIAN_SALE_PRICE,t,-1.4962440684287361,0.1385745926987502,MEDIAN_PPSF_MOM,t,-0.03755491114171694,0.9701372966994215,HOMES_SOLD_YOY,t,0.5604096593597739,0.5767859101961916,,,,,0.028699799621304867,-0.008185018114594822,16.21697070878168,13.027382194026405,0.18661503041129843,0.7780924885355073,0.5096717299587203,706.0294690881399,706.5422896009604,715.7048315193263,1.0509509790270726,1.0509509790270726,1.0340283571588187,15089133.378266852,0.5165406629398575,FAIL,MEDIAN_PPSF_MOM,83,3,4,1,1,0,2,"price, demand_supply",2,0
6192,2067,VALID,,MEDIAN_LIST_PRICE,t,-1.482157656811939,0.14227647482426667,INVENTORY_YOY,t,0.3418078286983819,0.7334031060329969,OFF_MARKET_IN_TWO_WEEKS_MOM,t,-0.19271285690094156,0.8476784139361238,,,,,0.028685271405132773,-0.008200098035178627,16.217091990942965,13.017462716989424,0.10608663359471912,0.7776869756327595,0.5098985962673142,706.0307105507935,706.5435310636141,715.7060729819799,1.085331735688821,1.085331735688821,1.0629990167817633,18893637.90561514,0.145232862593241,FAIL,"INVENTORY_YOY, OFF_MARKET_IN_TWO_WEEKS_MOM",83,3,4,1,1,1,3,"price, demand_supply, market_speed",2,0
6193,5466,VALID,,HOMES_SOLD_MOM,t,-0.5351015418016966,0.5940827098882533,INVENTORY,t,-1.3804577464818168,0.17133933321849695,OFF_MARKET_IN_TWO_WEEKS_YOY,t,-0.1695212240217329,0.8658200197505874,,,,,0.02867515910130758,-0.0082105943505415,16.217176408346365,13.147543645712283,0.19318834849803446,0.7774047272408389,0.5100565488179277,706.0315746546969,706.5443951675175,715.7069370858833,1.0592567091602254,1.0592567091602254,1.042706012801265,849.8036938597791,0.15600959995408317,FAIL,"HOMES_SOLD_MOM, OFF_MARKET_IN_TWO_WEEKS_YOY",83,3,4,0,1,1,2,"demand_supply, market_speed",2,0
6194,3186,VALID,,MEDIAN_PPSF,t,-0.16872380074805077,0.8664451438263808,HOMES_SOLD_MOM,t,-0.5880885927834036,0.558150306361466,INVENTORY,t,-1.3220287886705038,0.18997378516427893,,,,,0.028671843966005195,-0.008214035377057893,16.21720408296452,13.143817812099774,0.16682157259420988,0.777312198506589,0.5101083384140616,706.0318579335229,706.5446784463435,715.7072203647093,1.0489282672292495,1.0489282672292495,1.035603298482907,3244.040755252367,0.07191307988931833,FAIL,HOMES_SOLD_MOM,83,3,4,1,1,0,2,"price, demand_supply",2,0
6195,4097,VALID,,MEDIAN_PPSF_YOY,t,0.37449757360013874,0.7090375451317809,INVENTORY,t,-1.355601895567905,0.17908871081317104,AVG_SALE_TO_LIST_MOM,t,-0.5749390250308515,0.5669663601000734,,,,,0.0286666441362331,-0.008219432668720161,16.217247490842297,13.177919564822053,0.19404939016434813,0.7771670673413461,0.5101895786985202,706.0323022578361,706.5451227706567,715.7076646890225,1.209579231022344,1.209579231022344,1.1414275765187074,6322.4877893260045,0.4932896378648709,FAIL,AVG_SALE_TO_LIST_MOM,83,3,4,1,1,1,3,"price, demand_supply, market_speed",2,0
6196,165,VALID,,MEDIAN_SALE_PRICE,t,-1.4666606824171138,0.14643796351492333,MEDIAN_PPSF_YOY,t,0.4161026762660486,0.6784631177191863,NEW_LISTINGS_MOM,t,0.4873176034944504,0.6273828107310898,,,,,0.02862600617890443,-0.008261613839618098,16.217586730154224,13.092414986917044,0.10558260920468183,0.7760328848684279,0.5108248145924363,706.0357746804419,706.5485951932625,715.7111371116283,1.0942653609419204,1.0942653609419204,1.066286172048697,13156079.048226004,0.28329587944358575,PASS,,83,3,4,1,1,0,2,"price, demand_supply",0,0
6197,2706,VALID,,MEDIAN_LIST_PRICE_YOY,t,1.340206861572809,0.18401996841135618,MEDIAN_LIST_PPSF,t,-0.7405177910156926,0.46118115388892744,PENDING_SALES_YOY,t,-0.3349740030498678,0.7385325133405507,,,,,0.028622382426748638,-0.008265375202615388,16.21761698032586,13.286861693275982,0.09732920981782157,0.7759317525976219,0.5108814874057499,706.0360843149081,706.5489048277286,715.7114467460945,1.0597778404105291,1.0597778404105291,1.0397425509139466,4791.518934107344,0.22177803360351359,FAIL,PENDING_SALES_YOY,83,3,4,1,1,0,2,"price, demand_supply",2,0
6198,5743,VALID,,HOMES_SOLD_YOY,t,0.16603369366627413,0.8685546254823093,MEDIAN_DOM_MOM,t,1.3593700561431996,0.17789710672775352,SOLD_ABOVE_LIST_MOM,t,0.762190169727112,0.4482161775585354,,,,,0.028617996208958663,-0.008269927985637748,16.217653595293367,13.435152945295865,0.021106021332810587,0.7758093423199655,0.5109500907095124,706.0364590973285,706.549279610149,715.7118215285149,1.0684181881088268,1.0684181881088268,1.0560194033256007,270.2642386640747,1.33264202530044,FAIL,MEDIAN_DOM_MOM,83,3,4,0,1,1,2,"demand_supply, market_speed",2,0
6199,6975,VALID,,MEDIAN_DOM_MOM,t,1.4075573249367899,0.16318482768423348,AVG_SALE_TO_LIST_YOY,t,-0.16405604437529112,0.8701060336228017,SOLD_ABOVE_LIST_MOM,t,0.7628623654453534,0.4478174538779335,,,,,0.028609972109021164,-0.008278256798231132,16.217720578109578,13.434734677705935,0.03177453758859943,0.7755854091275253,0.5110756101202139,706.0371447159023,706.5499652287228,715.7125071470887,1.081656714294671,1.081656714294671,1.0553235092890858,792.038995701116,1.6816320439826664,FAIL,"MEDIAN_DOM_MOM, AVG_SALE_TO_LIST_YOY",83,3,4,0,0,1,1,market_speed,2,0
6200,4400,VALID,,MEDIAN_LIST_PPSF,t,-0.35410634214681636,0.7242025808349222,INVENTORY,t,-1.2882309585145126,0.20142595217055548,SOLD_ABOVE_LIST_MOM,t,0.4491497599987291,0.6545533944425153,,,,,0.028578663109317004,-0.00831075474729115,16.217981933745747,13.148799101967592,0.17409842472537296,0.7747116861644243,0.5115655840453373,706.0398198567036,706.5526403695242,715.71518228789,1.0385877976350564,1.0385877976350564,1.0277747594220994,10786.18837346644,0.17009955243399041,PASS,,83,3,4,1,1,1,3,"price, demand_supply, market_speed",0,0
6201,148,VALID,,MEDIAN_SALE_PRICE,t,-1.405589034817662,0.16376687809260554,MEDIAN_PPSF_MOM,t,-0.2259557146864367,0.8218194317167782,SOLD_ABOVE_LIST_MOM,t,0.548897274179288,0.5846240300170049,,,,,0.028543380343909464,-0.008347377364549713,16.21827645582103,13.081192937614444,0.13225389984415392,0.7737271370103738,0.5121181530116796,706.0428344253947,706.5556549382153,715.7181968565811,1.0484847859208353,1.0484847859208353,1.032715093395917,20180897.934772443,0.19865421997284,FAIL,MEDIAN_PPSF_MOM,83,3,4,1,0,1,2,"price, market_speed",2,0
6202,547,VALID,,MEDIAN_SALE_PRICE,t,-1.3677214040843155,0.1752776137525439,SOLD_ABOVE_LIST_MOM,t,0.5386014213239877,0.5916763647976949,OFF_MARKET_IN_TWO_WEEKS_MOM,t,-0.2185652221510255,0.8275523899817221,,,,,0.028503006566082845,-0.008389284323812696,16.218613468444108,13.082545055450863,0.13996127280847384,0.7726006132595461,0.512750982268878,706.0462838371948,706.5591043500153,715.7216462683812,1.0328989619107867,1.0328989619107867,1.022836092573195,20123195.04723702,0.19372673646866134,FAIL,OFF_MARKET_IN_TWO_WEEKS_MOM,83,3,4,1,0,1,2,"price, market_speed",2,0
6203,3394,VALID,,MEDIAN_PPSF,t,-0.13465658141361483,0.8932258874737157,MEDIAN_DOM_MOM,t,1.3843021980560593,0.170163930228557,SOLD_ABOVE_LIST_MOM,t,0.7391331397106566,0.4620166856403831,,,,,0.02850201285956433,-0.008390315766021894,16.218621763136685,13.437096872705935,0.017346839423782637,0.7725728876815086,0.5127665650069649,706.0463687346258,706.5591892474464,715.7217311658122,1.0354348891119942,1.0354348891119942,1.0242686585880794,10753.544842227626,1.346156819073248,FAIL,MEDIAN_DOM_MOM,83,3,4,1,0,1,2,"price, market_speed",2,0
6204,2702,VALID,,MEDIAN_LIST_PRICE_YOY,t,1.1864273360012054,0.23900939376858263,MEDIAN_LIST_PPSF,t,-0.8362522149159685,0.405535373838358,HOMES_SOLD_MOM,t,-0.3175108680236054,0.7516936777694538,,,,,0.02848245598109067,-0.00841061531076659,16.218785007951784,13.330492527171495,0.07736774387072062,0.7720272393634262,0.5130733144038708,706.0480395611193,706.5608600739398,715.7234019923056,1.1252809238337715,1.1252809238337715,1.0874413409877122,5178.084526751604,0.19326638737064605,FAIL,HOMES_SOLD_MOM,83,3,4,1,1,0,2,"price, demand_supply",2,0
6205,177,VALID,,MEDIAN_SALE_PRICE,t,-1.4117920378728883,0.16193795519952447,MEDIAN_PPSF_YOY,t,0.2091677409530899,0.8348557177452063,SOLD_ABOVE_LIST_MOM,t,0.4726706810531194,0.637751410001218,,,,,0.028453603022081775,-0.008440563951763291,16.21902584583859,13.07676961300945,0.11106387444633714,0.7712222650874064,0.5135261145576071,706.05050452951,706.5633250423306,715.7258669606964,1.0297598437797106,1.0297598437797106,1.0206304622757842,19554196.698254544,0.3693901599905983,PASS,,83,3,4,1,0,1,2,"price, market_speed",0,0
6206,4397,VALID,,MEDIAN_LIST_PPSF,t,-0.3492184486357367,0.7278544450183502,INVENTORY,t,-1.2952256668256699,0.1990146757351522,AVG_SALE_TO_LIST_MOM,t,-0.4365760282542414,0.6636097493184445,,,,,0.028442048390519226,-0.008452557366802838,16.21912229224163,13.125729467631905,0.18748657258573787,0.7708999135971147,0.5137075264927039,706.0514916452255,706.564312158046,715.7268540764119,1.0401424718880248,1.0401424718880248,1.0279935709120813,41363.15101312567,0.5902312825737625,FAIL,AVG_SALE_TO_LIST_MOM,83,3,4,1,1,1,3,"price, demand_supply, market_speed",2,0
6207,474,VALID,,MEDIAN_SALE_PRICE,t,-1.4239449035354985,0.15840034258715194,INVENTORY_YOY,t,0.2069341175845217,0.8365937585772794,AVG_SALE_TO_LIST_MOM,t,-0.4338693079153348,0.6655659187317244,,,,,0.028398929232860803,-0.008497313960827979,16.219482202389358,13.027675593700577,0.13830219252460113,0.7696970416142113,0.5143849210586201,706.0551752244335,706.567995737254,715.7305376556199,1.1001801978254078,1.1001801978254078,1.067366005844075,76214036.81086235,0.39781797837704985,FAIL,"INVENTORY_YOY, AVG_SALE_TO_LIST_MOM",83,3,4,1,1,1,3,"price, demand_supply, market_speed",2,0
6208,4329,VALID,,MEDIAN_LIST_PPSF,t,-0.40603166001310803,0.6858170565516846,PENDING_SALES_YOY,t,-0.5349737111794678,0.5941706862217089,MEDIAN_DOM_MOM,t,1.3319904107643261,0.18669341281424576,,,,,0.02835834334667653,-0.008539441083196486,16.219820960344716,13.325290338455028,-0.0027301321127018675,0.7685649364821263,0.5150231062259876,706.0586422422241,706.5714627550446,715.7340046734105,1.0562051122957652,1.0562051122957652,1.0436668970413778,2554.017238902272,1.244499178648492,FAIL,"PENDING_SALES_YOY, MEDIAN_DOM_MOM",83,3,4,1,1,1,3,"price, demand_supply, market_speed",2,0
6209,548,VALID,,MEDIAN_SALE_PRICE,t,-1.4126579184048849,0.16168390934760815,SOLD_ABOVE_LIST_MOM,t,0.5198177949727787,0.6046441211651881,OFF_MARKET_IN_TWO_WEEKS_YOY,t,0.1821558994473489,0.8559269896233084,,,,,0.028323662573289443,-0.008575438847977956,16.220110424527252,13.082499284409476,0.11090636682445047,0.7675976238533699,0.5155688890986838,706.0616047055988,706.5744252184194,715.7369671367852,1.0163027829767473,1.0163027829767473,1.011348533631504,19163991.892370503,0.32652828505931497,PASS,,83,3,4,1,0,1,2,"price, market_speed",0,0
6210,3942,VALID,,MEDIAN_PPSF_YOY,t,-0.0040065646182262556,0.9968133327034698,HOMES_SOLD_MOM,t,-0.549926346174194,0.5839213434378715,INVENTORY,t,-1.3723014197337209,0.17385354772324116,,,,,0.028322022434777105,-0.008577141270231348,16.220124113867794,13.163931122943547,0.18043023112521614,0.7675518789856172,0.5155947108071307,706.0617448051117,706.5745653179323,715.7371072362981,1.081923559841626,1.081923559841626,1.055198373469863,1011.5740171736427,0.3377908060148467,FAIL,"MEDIAN_PPSF_YOY, HOMES_SOLD_MOM",83,3,4,1,1,0,2,"price, demand_supply",2,0
6211,6989,VALID,,MEDIAN_DOM_MOM,t,1.4123133654967017,0.16178496302431794,SOLD_ABOVE_LIST_MOM,t,0.7467864478361859,0.45740928073191844,OFF_MARKET_IN_TWO_WEEKS_YOY,t,0.051761728279147705,0.9588492109221627,,,,,0.028311985463511657,-0.008587559392304378,16.220207886734418,13.450957817604452,0.02813086126895501,0.7672719426253073,0.5157527492809806,706.0626021511994,706.5754226640199,715.7379645823858,1.022252765327269,1.022252765327269,1.0151640086164615,267.1550167534612,1.3168520496656275,FAIL,MEDIAN_DOM_MOM,83,3,4,0,0,1,1,market_speed,2,0
6212,1768,VALID,,MEDIAN_LIST_PRICE,t,-1.5030071217781111,0.13682434875139474,MEDIAN_PPSF_YOY,t,0.18128168264713204,0.8566107832655918,OFF_MARKET_IN_TWO_WEEKS_YOY,t,0.22436772923000842,0.8230504586659082,,,,,0.02830825999956199,-0.008591426329568552,16.220238980944142,13.064002543398171,0.0961636534158604,0.7671680389655215,0.5158114179378788,706.0629203736231,706.5757408864437,715.7382828048095,1.0574569043481672,1.0574569043481672,1.0381774331427163,13137477.549992507,0.30308943331784316,PASS,,83,3,4,1,0,1,2,"price, market_speed",0,0
6213,6850,VALID,,INVENTORY_YOY,t,0.019429900816339878,0.9845471474297448,MEDIAN_DOM_MOM,t,1.4047283958773074,0.16402188128838538,SOLD_ABOVE_LIST_MOM,t,0.7448371596246396,0.45858027965416936,,,,,0.02828367435574819,-0.008616945605425919,16.22044418104993,13.445341808470735,0.03076648880852489,0.766482362234228,0.5161987133384651,706.0650204044634,706.577840917284,715.7403828356498,1.0271137629650835,1.0271137629650835,1.0180789988938335,266.7060936907688,1.3166873540357635,FAIL,"INVENTORY_YOY, MEDIAN_DOM_MOM",83,3,4,0,1,1,2,"demand_supply, market_speed",2,0
6214,2062,VALID,,MEDIAN_LIST_PRICE,t,-1.5090113319044278,0.13528509720987572,INVENTORY_YOY,t,0.30502890591069426,0.7611463285308844,AVG_SALE_TO_LIST_YOY,t,0.045473899533304364,0.9638443314544949,,,,,0.02825408817765862,-0.008647655309265811,16.22069111386598,13.013697132739855,0.09800124233787127,0.7656572700330558,0.5166650587699547,706.0675474952752,706.5803680080958,715.7429099264616,1.0707830143390098,1.0707830143390098,1.0477879595772246,58267222.37120255,0.14629347938140005,FAIL,INVENTORY_YOY,83,3,4,1,1,1,3,"price, demand_supply, market_speed",2,0
6215,1727,VALID,,MEDIAN_LIST_PRICE,t,-1.5081836548004595,0.13549646852395722,MEDIAN_PPSF_MOM,t,-0.03262312803166469,0.9740574091931771,INVENTORY_YOY,t,0.289139196518088,0.7732322719404677,,,,,0.02824174339391461,-0.008660468882265793,16.2207941450625,13.015622103384496,0.09007335870291007,0.7653130165354345,0.5168597300955986,706.0686018969764,706.5814224097969,715.7439643281627,1.0590185799306395,1.0590185799306395,1.0392612863109865,15648784.489494823,0.1639113170144661,FAIL,"MEDIAN_PPSF_MOM, INVENTORY_YOY",83,3,4,1,1,0,2,"price, demand_supply",2,0
6216,1963,VALID,,MEDIAN_LIST_PRICE,t,-1.4265773300901545,0.15764197687252582,PENDING_SALES_YOY,t,0.006045942305812672,0.995191306818707,INVENTORY_YOY,t,0.3019129340909834,0.7635118106823293,,,,,0.028229101746611307,-0.008673590592124913,16.2208996532433,13.013483598163,0.08710171490331535,0.7649604936000715,0.517059137404283,706.0696816407236,706.5825021535442,715.74504407191,1.1347818422432077,1.1347818422432077,1.0937212972412875,4494391.350709824,0.24952277968096345,FAIL,INVENTORY_YOY,83,3,4,1,1,0,2,"price, demand_supply",2,0
6217,18,VALID,,MEDIAN_SALE_PRICE,t,0.0058548037478366845,0.9953433287576011,MEDIAN_LIST_PRICE,t,-0.4176138087575364,0.677362342282813,INVENTORY_YOY,t,0.2998872752061945,0.7650507936863722,,,,,0.02822907376597006,-0.008673619635322094,16.22089988677117,13.013660887860274,0.08657668949702653,0.7649597133466003,0.5170595788276728,706.0696840305803,706.5825045434009,715.7450464617667,13.665875877467757,13.665875877467757,9.420486533847413,5011852.55197435,0.35494921650805483,FAIL,INVENTORY_YOY,83,3,4,1,1,0,2,"price, demand_supply",2,1
6218,4319,VALID,,MEDIAN_LIST_PPSF,t,-0.7622671359166939,0.4481705134130627,PENDING_SALES_MOM,t,-1.374059208427293,0.17330934279582152,OFF_MARKET_IN_TWO_WEEKS_YOY,t,0.40631722221666583,0.6856081142483543,,,,,0.028224564987965106,-0.008678299632745023,16.22093751721977,13.149928535103806,0.14870819607724556,0.7648339845174319,0.5171307129715992,706.0700691292657,706.5828896420862,715.7454315604521,1.0819331981864215,1.0819331981864215,1.0583930670954693,6283.1849871462455,0.10261342275704786,FAIL,PENDING_SALES_MOM,83,3,4,1,1,1,3,"price, demand_supply, market_speed",2,0
6219,530,VALID,,MEDIAN_SALE_PRICE,t,-1.4182007625416877,0.16006491966720252,AVG_SALE_TO_LIST_MOM,t,-0.5102902283002259,0.6112710168056976,OFF_MARKET_IN_TWO_WEEKS_YOY,t,0.164053377027213,0.870108126424994,,,,,0.02820334469781738,-0.00870032575669577,16.22111462147097,13.064678053617738,0.13704213154950795,0.764242265077135,0.5174655958392642,706.071881548873,706.5847020616935,715.7472439800594,1.0146274358611638,1.0146274358611638,1.0098047463043196,73356711.68554236,0.4321122859022269,FAIL,AVG_SALE_TO_LIST_MOM,83,3,4,1,0,1,2,"price, market_speed",2,0
