PERIOD_BEGIN,PERIOD_END,PERIOD_DURATION,REGION_TYPE,REGION_TYPE_ID,TABLE_ID,IS_SEASONALLY_ADJUSTED,Zip Code,City,County,STATE,STATE_CODE_x,PROPERTY_TYPE,PROPERTY_TYPE_ID,MEDIAN_SALE_PRICE,MEDIAN_SALE_PRICE_MOM,MEDIAN_SALE_PRICE_YOY,MEDIAN_LIST_PRICE,MEDIAN_LIST_PRICE_MOM,MEDIAN_LIST_PRICE_YOY,MEDIAN_PPSF,MEDIAN_PPSF_MOM,MEDIAN_PPSF_YOY,MEDIAN_LIST_PPSF,MEDIAN_LIST_PPSF_MOM,MEDIAN_LIST_PPSF_YOY,HOMES_SOLD,HOMES_SOLD_MOM,HOMES_SOLD_YOY,PENDING_SALES,PENDING_SALES_MOM,PENDING_SALES_YOY,NEW_LISTINGS,NEW_LISTINGS_MOM,NEW_LISTINGS_YOY,INVENTORY,INVENTORY_MOM,INVENTORY_YOY,MEDIAN_DOM,MEDIAN_DOM_MOM,MEDIAN_DOM_YOY,AVG_SALE_TO_LIST,AVG_SALE_TO_LIST_MOM,AVG_SALE_TO_LIST_YOY,SOLD_ABOVE_LIST,SOLD_ABOVE_LIST_MOM,SOLD_ABOVE_LIST_YOY,OFF_MARKET_IN_TWO_WEEKS,OFF_MARKET_IN_TWO_WEEKS_MOM,OFF_MARKET_IN_TWO_WEEKS_YOY,PARENT_METRO_REGION,PARENT_METRO_REGION_METRO_CODE,REGION,LAST_UPDATED
2017-02-01,2017-04-30,90,zip code,2,37699,FALSE,90803,Long Beach,Los Angeles County,California,CA,All Residential,-1,832500,-0.035341831,0.091803279,995000,0.106785317,0.280566281,517.1811574,0.02442521,0.065815629,520.8604954,0.024446221,0.079826048,96,0.315068493,-0.020408163,132,0.23364486,0.015384615,155,0.220472441,0.156716418,124,0.050847458,-0.023622047,44,-22.5,-6,0.987323273,0.016458386,0.013037016,0.322916667,0.131135845,0.159651361,0.439393939,0.065562164,0.17016317,"Los Angeles, CA",31084,SoCal,2026-01-12 14:43:38.223 Z
2017-06-01,2017-08-31,90,zip code,2,37699,FALSE,90803,Long Beach,Los Angeles County,California,CA,All Residential,-1,839000,0.016969697,-0.008567208,950000,0.001053741,0.118321341,510.3074118,0.049319615,0.031033182,554.10691,-0.049863472,0.071271352,134,-0.02189781,0.218181818,139,-0.021126761,0.148760331,145,-0.099378882,0.021126761,129,-0.007692308,-0.044444444,47,-1,-14,0.981900764,0.002804469,0.003689274,0.231343284,0.012365181,0.031343284,0.330935252,-0.007092917,0.049943516,"Los Angeles, CA",31084,SoCal,2026-01-12 14:43:38.223 Z
2017-10-01,2017-12-31,90,zip code,2,37699,FALSE,90803,Long Beach,Los Angeles County,California,CA,All Residential,-1,851500,-0.04272063,0.084713376,799000,-0.06,-0.158947368,554.3178535,0.041591669,0.083149829,561.2829324,-0.003490477,0.040925657,96,-0.142857143,-0.058823529,92,-0.178571429,0.057471264,84,-0.184466019,0.037037037,86,-0.148514852,-0.085106383,63,12.5,-6,0.99025587,0.007991226,0.007962228,0.208333333,-0.005952381,0.00245098,0.27173913,-0.031832298,0.053348326,"Los Angeles, CA",31084,SoCal,2026-01-12 14:43:38.223 Z
2018-07-01,2018-09-30,90,zip code,2,37699,FALSE,90803,Long Beach,Los Angeles County,California,CA,All Residential,-1,990000,0.023784902,0.10367893,1070000,-0.085079094,0.086294416,566.3615561,0.053340491,0.090559531,582.2947975,-0.001658525,0.080687325,118,-0.119402985,-0.016666667,131,0.007692308,0.048,143,-0.071428571,0.083333333,139,0.053030303,0.188034188,53.5,3,4.5,0.979135167,0.00105922,0.004731026,0.220338983,-0.011004301,0.070338983,0.236641221,-0.071051086,-0.131358779,"Los Angeles, CA",31084,SoCal,2026-01-12 14:43:38.223 Z
2018-08-01,2018-10-31,90,zip code,2,37699,FALSE,90803,Long Beach,Los Angeles County,California,CA,All Residential,-1,1006250,0.016414141,0.212349398,1070000,0,0.150661361,577.8236915,0.020238195,0.073655878,578.8056417,-0.005992078,0.056102411,126,0.06779661,0.105263158,128,-0.022900763,0.094017094,127,-0.111888112,0,119,-0.143884892,0.053097345,57,3.5,11,0.976899964,-0.002235203,-0.005261609,0.190476191,-0.029862793,-0.020050125,0.25,0.013358779,-0.108974359,"Los Angeles, CA",31084,SoCal,2026-01-12 14:43:38.223 Z
2018-09-01,2018-11-30,90,zip code,2,37699,FALSE,90803,Long Beach,Los Angeles County,California,CA,All Residential,-1,1000000,-0.00621118,0.124227094,1000000,-0.065420561,0.176470588,573.6069515,-0.007297624,0.077836874,560.1770943,-0.032184461,-0.005453797,107,-0.150793651,-0.044642857,107,-0.1640625,-0.044642857,101,-0.204724409,-0.019417476,109,-0.084033613,0.079207921,69,12,18.5,0.974274338,-0.002625625,-0.007990305,0.130841122,-0.059635069,-0.083444593,0.23364486,-0.01635514,-0.069926569,"Los Angeles, CA",31084,SoCal,2026-01-12 14:43:38.223 Z
2019-06-01,2019-08-31,90,zip code,2,37699,FALSE,90803,Long Beach,Los Angeles County,California,CA,All Residential,-1,1080000,0.026128266,0.116856257,1049000,-0.033179724,-0.103035485,554.3823723,-0.026438242,0.031061155,597.810219,0.018518985,0.024942586,106,0.081632653,-0.208955224,122,0.070175439,-0.061538462,129,0.112068966,-0.162337662,138,-0.014285714,0.045454545,67.5,5.5,17,0.973790021,-0.001065105,-0.004285927,0.113207547,-0.029649596,-0.118135736,0.278688525,0.0067587,-0.029003783,"Los Angeles, CA",31084,SoCal,2026-01-12 14:43:38.223 Z
2021-02-01,2021-04-30,90,zip code,2,37699,FALSE,90803,Long Beach,Los Angeles County,California,CA,All Residential,-1,1114000,0.060952381,0.176346357,1212500,0.011259383,0.154761905,617.9066835,0.041172762,0.059071344,645.457381,0.009718287,0.02897933,145,0.260869565,0.790123457,161,0.102739726,0.626262626,152,0.034013605,0.216,86,-0.113402062,-0.317460318,45.5,-8.5,-3.5,1.000906414,0.012001509,0.012951978,0.406896552,0.102548726,0.110600255,0.49689441,-0.009954905,0.183763097,"Los Angeles, CA",31084,SoCal,2026-01-12 14:43:38.223 Z
2021-11-01,2022-01-31,90,zip code,2,37699,FALSE,90803,Long Beach,Los Angeles County,California,CA,All Residential,-1,1307000,-0.011346445,0.268932039,1244999.5,-0.076032877,0.246245746,720.1060359,0.018560994,0.241488646,724.968517,0.008946967,0.197710899,100,-0.180327869,-0.275362319,95,-0.103773585,-0.151785714,82,-0.046511628,-0.171717172,41,0.108108108,-0.54945055,32.5,-2.5,-20.5,1.008911952,0.00164041,0.022813249,0.58,0.071803279,0.282898551,0.6,0.062264151,0.216071429,"Los Angeles, CA",31084,SoCal,2026-01-12 14:43:38.223 Z
2023-03-01,2023-05-31,90,zip code,2,37699,FALSE,90803,Long Beach,Los Angeles County,California,CA,All Residential,-1,1309000,0.163555556,-0.068327402,1324499.5,0.038823137,-0.018889259,712.1212121,-0.036694215,-0.086517754,745.3448104,-0.043633839,0.01828798,71,0.203389831,-0.377192983,87,0.06097561,-0.201834862,88,0.047619048,-0.272727273,62,-0.150684932,0.050847458,42,6,14,0.99194053,-0.00509609,-0.050305576,0.323943662,0.035808069,-0.316407215,0.425287356,-0.062517522,-0.262786038,"Los Angeles, CA",31084,SoCal,2026-01-12 14:43:38.223 Z
2024-11-01,2025-01-31,90,zip code,2,37699,FALSE,90803,Long Beach,Los Angeles County,California,CA,All Residential,-1,1337500,0.074297189,-0.044642857,1399000,0.14813295,0.076153846,736.9910233,0.028684313,-0.049996716,828.2208589,0.102550439,0.071119245,72,-0.132530121,0.285714286,65,-0.015151515,0.160714286,75,0.209677419,0.153846154,90,0.153846154,0.304347826,65.5,7.5,12.5,0.981024009,-0.002746241,0.00710145,0.319444444,-0.00585676,0.158730159,0.307692308,-0.040792541,-0.067307692,"Los Angeles, CA",31084,SoCal,2026-01-12 14:43:38.223 Z
2025-01-01,2025-03-31,90,zip code,2,37699,FALSE,90803,Long Beach,Los Angeles County,California,CA,All Residential,-1,1447000,0.044765343,0.221097046,1500000,0.000667111,0.2,741.764901,0.003405612,0.016217914,802.6159334,-0.02492454,0.078023362,74,0.138461539,0.213114754,79,0.128571429,0,123,0.351648352,0.597402597,108,0.028571429,0.6875,51.5,-7.5,3.5,0.990075604,0.008579301,0.006213227,0.310810811,-0.012266112,0.048515729,0.367088608,0.081374322,-0.025316456,"Los Angeles, CA",31084,SoCal,2026-01-12 14:43:38.223 Z
2012-05-01,2012-07-31,90,zip code,2,37700,FALSE,90804,Long Beach,Los Angeles County,California,CA,All Residential,-1,188000,-0.232653061,-0.218295218,299000,0.031034483,0.261603376,194.1474395,-0.002889133,-0.104688395,225,0,0.126981047,81,0.0125,0.446428571,99,-0.048076923,0.137931035,81,0.109589041,-0.235849057,66,0.015384615,-0.472,46,0,-18,0.993144215,0.00370682,0.014826923,0.320987654,-0.054012346,0.070987654,0.262626263,-0.006604507,0.044235458,"Los Angeles, CA",31084,SoCal,2026-01-12 14:43:38.223 Z
2012-12-01,2013-02-28,90,zip code,2,37700,FALSE,90804,Long Beach,Los Angeles County,California,CA,All Residential,-1,285000,0.017857143,0.217948718,340000,0.098723542,0.172818213,233.8129496,0.057297311,0.262589928,265.3631285,0.101532366,0.23985617,55,-0.166666667,-0.112903226,56,0.018181818,-0.363636364,61,0.22,-0.265060241,39,0.026315789,-0.556818182,40.5,15.5,-26.5,0.990260228,0.000605702,0.008371688,0.345454546,-0.078787879,0.055131965,0.375,0.011363636,0.147727273,"Los Angeles, CA",31084,SoCal,2026-01-12 14:43:38.223 Z
2013-02-01,2013-04-30,90,zip code,2,37700,FALSE,90804,Long Beach,Los Angeles County,California,CA,All Residential,-1,295000,0,-0.032786885,375000,0.136398073,0.2935495,253.3333333,0.079942529,0.266666667,275.8122744,0,0.316123928,53,0.177777778,-0.158730159,81,0.157142857,-0.19,69,0.029850746,-0.25,30,-0.090909091,-0.594594595,31,-10,-33,1.001869899,0.00258227,0.021505161,0.377358491,-0.000419287,0.044025157,0.493827161,0.09382716,0.213827161,"Los Angeles, CA",31084,SoCal,2026-01-12 14:43:38.223 Z
2016-02-01,2016-04-30,90,zip code,2,37700,FALSE,90804,Long Beach,Los Angeles County,California,CA,All Residential,-1,487500,0.12716763,0.466165414,493000,-0.021825397,0.315017338,370.1842546,-0.016721838,0.136379572,393.9149013,0.001178272,0.141727952,69,0.15,0.045454545,94,-0.010526316,-0.040816327,88,-0.022222222,-0.221238938,71,-0.12345679,-0.013888889,47,5,-0.5,0.990765229,-0.002720016,0.003844954,0.289855073,0.006521739,-0.043478261,0.35106383,0.077379619,0.014329136,"Los Angeles, CA",31084,SoCal,2026-01-12 14:43:38.223 Z
2016-03-01,2016-05-31,90,zip code,2,37700,FALSE,90804,Long Beach,Los Angeles County,California,CA,All Residential,-1,430000,-0.117948718,0.31498471,424450,-0.139046653,0.091131105,378.968254,0.023728722,0.138531235,369.8239437,-0.061157772,0.080981335,81,0.173913044,0,90,-0.042553191,-0.081632653,86,-0.022727273,-0.25862069,69,-0.028169014,-0.126582279,45,-2,4.5,0.992100499,0.00133527,0.006730033,0.296296296,0.006441224,-0.049382716,0.388888889,0.037825059,-0.080498866,"Los Angeles, CA",31084,SoCal,2026-01-12 14:43:38.223 Z
2016-10-01,2016-12-31,90,zip code,2,37700,FALSE,90804,Long Beach,Los Angeles County,California,CA,All Residential,-1,455000,-0.026737968,0.112469438,432000,-0.04,0.016470588,370.1219512,-0.015329181,0.094273595,383.6227927,-0.010002503,0.143542941,65,-0.097222222,0.048387097,66,-0.153846154,-0.029411765,53,-0.231884058,-0.293333333,50,-0.180327869,-0.242424242,51.5,5.5,-4,0.993716424,-0.000200451,0.007905456,0.384615385,0.037393162,0.078163772,0.136363636,-0.081585082,-0.157754011,"Los Angeles, CA",31084,SoCal,2026-01-12 14:43:38.223 Z
2017-05-01,2017-07-31,90,zip code,2,37700,FALSE,90804,Long Beach,Los Angeles County,California,CA,All Residential,-1,440000,0.036513545,0.042654028,460000,0.150145206,0.022449433,405.9134615,0.033234154,0.082045971,405.4383117,0.011690548,0.125545164,80,-0.090909091,0.052631579,92,0.033707865,0.033707865,107,0.091836735,0.059405941,64,0.032258065,-0.146666667,35.5,0.5,-4.5,1.002798581,0.001637506,0.006864534,0.4875,-0.001136364,0.158552632,0.52173913,-0.028822667,0.150952614,"Los Angeles, CA",31084,SoCal,2026-01-12 14:43:38.223 Z
2017-07-01,2017-09-30,90,zip code,2,37700,FALSE,90804,Long Beach,Los Angeles County,California,CA,All Residential,-1,385000,-0.0375,-0.189473684,486950,-0.025125125,0.132441861,408.6651398,0.025377987,0.091593028,431.3260971,0.02143756,0.127649927,76,-0.182795699,0.04109589,78,-0.170212766,-0.170212766,81,-0.205882353,-0.181818182,57,-0.095238095,-0.208333333,36,0,-3.5,1.001130784,0.001079427,0.012073376,0.434210526,0.004102999,0.050648882,0.41025641,-0.057828696,0.091107474,"Los Angeles, CA",31084,SoCal,2026-01-12 14:43:38.223 Z
2017-08-01,2017-10-31,90,zip code,2,37700,FALSE,90804,Long Beach,Los Angeles County,California,CA,All Residential,-1,385000,0,-0.153846154,395000,-0.188828422,-0.035409035,426.2962963,0.043143285,0.162041195,440,0.02010985,0.134389471,70,-0.078947368,-0.125,62,-0.205128205,-0.234567901,68,-0.160493827,-0.190476191,58,0.01754386,-0.183098592,36,0,-8,0.996423015,-0.00470777,0.008085234,0.385714286,-0.048496241,0.023214286,0.370967742,-0.039288668,0.111708483,"Los Angeles, CA",31084,SoCal,2026-01-12 14:43:38.223 Z
2020-09-01,2020-11-30,90,zip code,2,37700,FALSE,90804,Long Beach,Los Angeles County,California,CA,All Residential,-1,509000,-0.099115044,0.022088353,577000,-0.067851373,0.109828813,472.8682171,-0.068524671,0.024547804,472.6190476,-0.033207532,0.072238668,73,0.028169014,0.057971014,83,-0.06741573,0.202898551,90,-0.072164948,0.304347826,66,-0.095890411,0.32,45,4,-8,1.002580919,-0.001441372,0.007476202,0.575342466,0.011962184,0.184038118,0.43373494,-0.026939218,0.143879867,"Los Angeles, CA",31084,SoCal,2026-01-12 14:43:38.223 Z
2020-11-01,2021-01-31,90,zip code,2,37700,FALSE,90804,Long Beach,Los Angeles County,California,CA,All Residential,-1,615000,0.035353535,0.322580645,699000,0.077041602,0.400801603,494.3820225,-0.040223817,0.126920117,480.1234568,-0.017856466,0.078564476,73,-0.075949367,0.327272727,72,-0.172413793,0.161290323,75,-0.050632911,0.704545455,62,0.377777778,0.476190476,51.5,2,2.5,0.999280906,0.000384778,0.016323179,0.534246575,-0.02271545,0.225155666,0.416666667,0.014367816,0.174731183,"Los Angeles, CA",31084,SoCal,2026-01-12 14:43:38.223 Z
2021-06-01,2021-08-31,90,zip code,2,37700,FALSE,90804,Long Beach,Los Angeles County,California,CA,All Residential,-1,630000,0.086206897,0.157024793,637400,0.108521739,0.080797864,516.1863884,0.009548209,0.069349794,534.9431637,0.069886327,0.056110897,80,0.066666667,0.428571429,77,-0.083333333,0.013157895,94,0.132530121,0.205128205,47,-0.040816327,-0.175438597,35,0,-18,1.022381697,-0.002656831,0.025080602,0.6625,-0.070833333,0.180357143,0.597402597,0.04978355,0.057928913,"Los Angeles, CA",31084,SoCal,2026-01-12 14:43:38.223 Z
2021-07-01,2021-09-30,90,zip code,2,37700,FALSE,90804,Long Beach,Los Angeles County,California,CA,All Residential,-1,600000,-0.047619048,0.071428571,647000,0.015061186,0.117443869,518.9284839,0.00531222,0.078106268,552.5925814,0.032993071,0.134718472,76,-0.05,0.169230769,81,0.051948052,0.038461538,84,-0.106382979,-0.086956522,38,-0.191489362,-0.415384615,34,-1,-8,1.026911354,0.004529657,0.024540751,0.710526316,0.048026316,0.125910931,0.50617284,-0.091229758,-0.019468186,"Los Angeles, CA",31084,SoCal,2026-01-12 14:43:38.223 Z
2022-03-01,2022-05-31,90,zip code,2,37700,FALSE,90804,Long Beach,Los Angeles County,California,CA,All Residential,-1,735000,-0.021304927,0.613611416,725000,-0.006849315,0.52631579,605.7971014,0.002301454,0.283175925,582.8220859,-0.037869496,0.197779725,67,0.046875,-0.33,60,-0.090909091,-0.347826087,57,-0.161764706,-0.278481013,26,0.130434783,-0.409090909,26,-3,-11,1.049555601,-0.002689623,0.027243995,0.746268657,-0.034981343,0.046268657,0.666666667,-0.045454545,0.155797101,"Los Angeles, CA",31084,SoCal,2026-01-12 14:43:38.223 Z
2023-02-01,2023-04-30,90,zip code,2,37700,FALSE,90804,Long Beach,Los Angeles County,California,CA,All Residential,-1,780000,0.188118812,0.03861518,650000,-0.029850746,-0.109589041,603.0150754,0.015696765,-0.002301454,583.0761971,-0.011971122,-0.037450005,41,-0.068181818,-0.359375,52,0.130434783,-0.212121212,58,0.183673469,-0.147058824,37,0.275862069,0.608695652,34.5,-11.5,5.5,0.988507696,0.000517695,-0.063737528,0.317073171,-0.001108647,-0.464176829,0.519230769,0.084448161,-0.192890443,"Los Angeles, CA",31084,SoCal,2026-01-12 14:43:38.223 Z
2023-04-01,2023-06-30,90,zip code,2,37700,FALSE,90804,Long Beach,Los Angeles County,California,CA,All Residential,-1,555000,-0.152671756,-0.274509804,675000,0.09056716,-0.042553191,572.2222222,-0.051064815,-0.04824263,569.4444444,-0.00341043,-0.022953216,50,0.162790698,-0.090909091,66,0.137931035,0.294117647,69,-0.014285714,0.131147541,39,-0.093023256,0.083333333,32,-4.5,7,1.015233963,0.006950961,-0.02793155,0.56,0.094883721,-0.149090909,0.53030303,-0.038662487,-0.195187166,"Los Angeles, CA",31084,SoCal,2026-01-12 14:43:38.223 Z
2024-04-01,2024-06-30,90,zip code,2,37700,FALSE,90804,Long Beach,Los Angeles County,California,CA,All Residential,-1,550000,-0.140625,-0.009009009,549900,-0.012746858,-0.185333333,578.0346821,-0.009382592,0.010157697,592.4826904,0.032105631,0.040457408,39,0.444444444,-0.22,51,0.108695652,-0.227272727,77,0.040540541,0.115942029,51,-0.163934426,0.307692308,37.5,0.5,5.5,1.017198488,0.006863187,0.001964525,0.461538462,0.054131054,-0.098461538,0.37254902,-0.08397272,-0.157754011,"Los Angeles, CA",31084,SoCal,2026-01-12 14:43:38.223 Z
2024-09-01,2024-11-30,90,zip code,2,37700,FALSE,90804,Long Beach,Los Angeles County,California,CA,All Residential,-1,725000,0,0.169354839,750000,0.013650493,0.071508935,578.6921211,0.049743481,-0.017746268,622.7355072,0.04100619,0.112140613,46,0.095238095,0.483870968,48,-0.111111111,0.371428571,55,-0.06779661,0.1,45,-0.02173913,0.125,41,4,9,1.00694981,0.000437366,-0.007698926,0.434782609,0.00621118,-0.178120617,0.395833333,0.043981481,-0.175595238,"Los Angeles, CA",31084,SoCal,2026-01-12 14:43:38.223 Z
2024-10-01,2024-12-31,90,zip code,2,37700,FALSE,90804,Long Beach,Los Angeles County,California,CA,All Residential,-1,750000,0.034482759,0.295896328,799000,0.065333333,0.157971015,583.7408313,0.008724346,0.001674771,622.7355072,0,0.048292237,45,-0.02173913,0.40625,44,-0.083333333,0.375,47,-0.145454546,0.205128205,48,0.066666667,0.454545455,41,0,7,0.996165572,-0.010784238,-0.010049496,0.377777778,-0.057004831,-0.184722222,0.340909091,-0.054924242,-0.034090909,"Los Angeles, CA",31084,SoCal,2026-01-12 14:43:38.223 Z
2012-11-01,2013-01-31,90,zip code,2,37701,FALSE,90805,Long Beach,Los Angeles County,California,CA,All Residential,-1,258000,0.026865672,0.12173913,275000,0.009174312,0.196172249,212.7659574,0.006166268,0.124046568,227.7039848,-0.019670688,0.209793702,149,-0.080246914,-0.085889571,166,-0.062146893,-0.205741627,125,-0.007936508,-0.415887851,54,-0.068965517,-0.763157895,39,0,-13,0.99514906,-0.001868402,0.012600603,0.429530201,0.028295633,0.067567011,0.325301205,0.054114764,0.129128956,"Los Angeles, CA",31084,SoCal,2026-01-12 14:43:38.223 Z
2014-02-01,2014-04-30,90,zip code,2,37701,FALSE,90805,Long Beach,Los Angeles County,California,CA,All Residential,-1,320000,0.015873016,0.180811808,324975,-0.006192661,0.101983723,258.1624905,-0.012968943,0.11944382,271.2220336,0.035568925,0.155898994,115,-0.00862069,-0.262820513,175,0.166666667,-0.038461538,163,-0.023952096,-0.128342246,89,-0.072916667,0.534482759,29,1,16,1.001664473,-0.00134854,-0.013686974,0.417391304,-0.005022489,-0.089018952,0.32,0.046666667,-0.169010989,"Los Angeles, CA",31084,SoCal,2026-01-12 14:43:38.223 Z
2017-05-01,2017-07-31,90,zip code,2,37701,FALSE,90805,Long Beach,Los Angeles County,California,CA,All Residential,-1,430000,0,0.075,439950,0.012543153,0.102631579,363.1756757,0.016310035,0.098417783,364.3314797,-0.006620244,0.134065605,139,-0.103225807,0.007246377,154,-0.01910828,0,168,0.030674847,-0.01754386,116,0.064220183,0.137254902,36,4,5,1.00031145,-0.001247745,-0.003347453,0.575539568,0.00134602,0.010322177,0.415584416,-0.055753164,-0.051948052,"Los Angeles, CA",31084,SoCal,2026-01-12 14:43:38.223 Z
2017-08-01,2017-10-31,90,zip code,2,37701,FALSE,90805,Long Beach,Los Angeles County,California,CA,All Residential,-1,450000,0.034482759,0.111111111,449949.5,0.002114699,0.11098642,368.2946357,-0.047923607,0.131368785,357.8740157,0.000730531,0.006480569,149,0.146153846,0.041958042,163,0.051612903,0.025157233,136,-0.087248322,-0.339805825,81,-0.181818182,-0.336065574,43,3,3,1.003410524,-0.002753055,0.002247922,0.496644295,-0.049509551,0.035105834,0.294478528,-0.021650505,-0.051433422,"Los Angeles, CA",31084,SoCal,2026-01-12 14:43:38.223 Z
2018-11-01,2019-01-31,90,zip code,2,37701,FALSE,90805,Long Beach,Los Angeles County,California,CA,All Residential,-1,450000,-0.019607843,-0.010989011,470000,-0.010526316,0.032967033,407.9635258,-0.008195339,0.159619959,395.6228956,0,0.052462377,106,0.029126214,0.139784946,98,-0.140350877,0.225,110,-0.083333333,0.089108911,99,0.03125,0.285714286,55,6,5,0.993890977,-0.003974799,-0.00473828,0.41509434,-0.070342554,-0.154798134,0.265306122,0.002148228,-0.059693878,"Los Angeles, CA",31084,SoCal,2026-01-12 14:43:38.223 Z
2019-07-01,2019-09-30,90,zip code,2,37701,FALSE,90805,Long Beach,Los Angeles County,California,CA,All Residential,-1,499750,0.019897959,0.063297872,498875,0.018320065,0.050484312,407.267089,0.010150654,-0.007674098,415.0516796,0.029090569,-0.007828051,118,-0.112781955,0.026086957,122,-0.024,-0.008130081,142,-0.034013605,-0.128834356,110,0.089108911,-0.026548673,43.5,0,3.5,1.002766453,-0.00448103,0.002802425,0.466101695,-0.037657704,0.057406043,0.385245902,-0.038754098,0.084432894,"Los Angeles, CA",31084,SoCal,2026-01-12 14:43:38.223 Z
2019-10-01,2019-12-31,90,zip code,2,37701,FALSE,90805,Long Beach,Los Angeles County,California,CA,All Residential,-1,505000,-0.019417476,0.100217865,499999.5,-0.019608824,0.052630526,394.3758573,0,-0.041228471,399.3055556,0.02273276,0.009308511,133,0.242990654,0.291262136,145,-0.026845638,0.271929825,118,-0.151079137,-0.016666667,59,-0.297619048,-0.385416667,41,0,-8,1.002157694,0.003690762,0.004291917,0.466165414,-0.001124306,-0.01927148,0.331034483,-0.004535987,0.067876588,"Los Angeles, CA",31084,SoCal,2026-01-12 14:43:38.223 Z
2019-11-01,2020-01-31,90,zip code,2,37701,FALSE,90805,Long Beach,Los Angeles County,California,CA,All Residential,-1,497500,-0.014851485,0.105555556,507500,0.015001015,0.079787234,404.2912498,0.025141986,-0.009001481,402.5044723,0.0080112,0.017394283,132,-0.007518797,0.245283019,130,-0.103448276,0.326530612,108,-0.084745763,-0.018181818,60,0.016949153,-0.393939394,38,-3,-17,0.997468791,-0.004688903,0.003577813,0.454545455,-0.011619959,0.039451115,0.376923077,0.045888594,0.111616955,"Los Angeles, CA",31084,SoCal,2026-01-12 14:43:38.223 Z
2020-01-01,2020-03-31,90,zip code,2,37701,FALSE,90805,Long Beach,Los Angeles County,California,CA,All Residential,-1,499500,0.004020101,0.051578947,519000,0.004645761,0.070103093,424.1159638,0.027483046,0.071450856,410.6914998,-0.045668791,0.018864444,104,-0.133333333,0.094736842,110,-0.009009009,-0.12,116,0.064220183,-0.127819549,71,0.126984127,-0.348623853,33.5,-5,-9.5,1.001633693,0.001407584,0.006249448,0.615384615,0.065384615,0.194331984,0.518181818,0.076740377,0.182181818,"Los Angeles, CA",31084,SoCal,2026-01-12 14:43:38.223 Z
2020-03-01,2020-05-31,90,zip code,2,37701,FALSE,90805,Long Beach,Los Angeles County,California,CA,All Residential,-1,516500,-0.022705771,0.056237219,500000,-0.024295053,0.021554806,426.281373,0.028776046,0.042768453,446.4195451,0.070052411,0.124308103,82,-0.127659575,-0.359375,90,-0.072164948,-0.433962264,87,-0.074468085,-0.378571429,62,0.016393443,-0.287356322,36,0,-10,1.006649504,-0.001820363,0.005119923,0.597560976,-0.030098599,0.113185976,0.522222222,0.017067583,0.144863732,"Los Angeles, CA",31084,SoCal,2026-01-12 14:43:38.223 Z
2020-05-01,2020-07-31,90,zip code,2,37701,FALSE,90805,Long Beach,Los Angeles County,California,CA,All Residential,-1,500000,-0.00990099,0.002004008,524999,0.050208042,0.071426531,470.8271787,0.050808063,0.163466273,450,-0.0375,0.139422863,77,-0.025316456,-0.446043166,114,0.310344828,-0.142857143,125,0.436781609,-0.053030303,71,0.163934426,-0.22826087,35,-4,-7.5,1.013356949,0.004218141,0.00608238,0.662337662,0.02942627,0.144352051,0.552631579,0.0353902,0.176691729,"Los Angeles, CA",31084,SoCal,2026-01-12 14:43:38.223 Z
2020-11-01,2021-01-31,90,zip code,2,37701,FALSE,90805,Long Beach,Los Angeles County,California,CA,All Residential,-1,555000,0.014625229,0.115577889,549950,9.09E-05,0.08364532,463.4146341,0.045428221,0.146239584,450.812728,0.016314544,0.120019178,97,-0.08490566,-0.265151515,76,-0.232323232,-0.415384615,76,-0.095238095,-0.296296296,51,0.416666667,-0.15,39,2,1,1.019586871,-0.000980903,0.02211808,0.628865979,-0.003209492,0.174320525,0.486842105,-0.129319511,0.109919028,"Los Angeles, CA",31084,SoCal,2026-01-12 14:43:38.223 Z
2021-06-01,2021-08-31,90,zip code,2,37701,FALSE,90805,Long Beach,Los Angeles County,California,CA,All Residential,-1,625000,0.008064516,0.220703125,599500,0.000834725,0.141904762,503.7313433,0.026149494,0.038351873,506.7578439,0.013642393,0.13658545,111,-0.051282051,0.21978022,118,0.017241379,-0.085271318,140,0.014492754,0.02189781,72,-0.076923077,0.043478261,30.5,4.5,-4.5,1.036402969,0.003003837,0.018029085,0.675675676,-0.008085008,-0.016632017,0.550847458,-0.00949737,-0.061555643,"Los Angeles, CA",31084,SoCal,2026-01-12 14:43:38.223 Z
2022-01-01,2022-03-31,90,zip code,2,37701,FALSE,90805,Long Beach,Los Angeles County,California,CA,All Residential,-1,700000,0.037037037,0.212121212,667000,0.006792453,0.16,548.3625286,0.010368753,0.190526683,534.5216411,0.010778939,0.163061186,111,0.168421053,0.321428571,120,0.034482759,0.034482759,120,0.034482759,-0.117647059,53,-0.14516129,-0.131147541,28,-1,-3,1.036017274,0.010857229,0.007442682,0.693693694,0.062114746,0.015122265,0.533333333,0.016091954,-0.113218391,"Los Angeles, CA",31084,SoCal,2026-01-12 14:43:38.223 Z
